54,52,52,54,52,54,52,54,54,53,55,52,54,55,53,54,54,54,53,55,53,54,53,54,53,53,-1610612686,1610612760,46,24,24,-1610612678,1610612792,24,24,46,1610612760,1610612782,46,24,24,-1610612680,1610612792,24,46,46,1610612782,1610612784,54,53,54,52,53,55,54,54,53,40,32,32,40,39,39,39,40,32,39,32,41,39,39,53,52,52,54,53,54,52,54,53,52,53,53,53,53,54,54,53,54,55,52,54,53,52,53,54
52,53,52,55,52,52,53,54,52,52,54,54,54,54,52,55,53,53,53,55,53,53,54,52,52,52,-1610612688,1610612760,56,56,56,-1610612680,1610612794,56,58,56,1610612782,1610612782,58,56,58,-1610612678,1610612794,56,58,56,1610612760,1610612784,55,53,55,52,52,53,54,54,53,39,32,40,41,41,41,41,41,40,39,40,39,40,39,54,54,54,55,54,54,54,53,54,54,55,53,55,53,55,53,54,54,53,53,53,54,52,54,52
53,53,54,54,55,53,52,54,54,52,54,55,54,54,54,53,54,55,53,53,54,54,53,54,55,55,-1610612686,1610612760,24,24,46,-1610612678,1610612794,24,24,24,1610612782,1610612760,24,24,24,-1610612678,1610612792,24,46,24,1610612782,1610612786,53,52,53,52,54,55,53,55,53,41,41,40,32,41,40,40,40,41,39,39,32,40,41,55,54,55,54,54,53,55,55,52,54,54,54,52,54,54,52,53,53,54,54,53,55,53,55,53
55,52,55,52,52,52,55,53,52,52,52,53,54,54,53,53,53,52,55,54,53,55,55,54,55,52,-1610612686,1610612760,56,58,56,-1610612678,1610612794,58,58,58,1610612760,1610612760,58,56,56,-1610612678,1610612794,58,58,58,1610612760,1610612784,55,52,53,55,52,53,52,55,53,32,32,39,40,39,41,41,40,32,40,41,40,32,52,55,52,55,54,53,55,54,54,55,53,54,53,55,54,54,54,52,53,55,52,54,52,55,52,52
54,52,54,54,52,53,54,53,53,52,52,52,53,52,55,54,55,54,55,53,54,54,52,54,54,53,-1610612686,1610612782,24,24,46,-1610612680,1610612792,46,46,24,1610612760,1610612782,24,46,24,-1610612678,1610612792,46,46,46,1610612760,1610612786,35,36,37,38,37,35,54,54,55,54,41,39,32,39,40,39,32,32,40,32,52,54,53,52,55,52,53,52,55,55,53,52,55,54,54,53,52,55,55,55,54,53,54,52,53,53,54,55
54,54,52,54,52,53,53,52,54,54,52,55,54,54,55,52,55,53,52,52,52,52,53,53,52,53,-1610612688,1610612760,56,56,58,-1610612678,1610612794,58,58,58,1610612782,1610612782,56,56,56,-1610612678,1610612792,58,56,58,1610612760,1610612784,54,54,52,53,55,35,54,55,52,53,53,54,32,39,40,1610612786,-1610612686,32,41,54,54,54,53,54,55,53,55,53,53,52,54,53,52,54,53,52,54,55,54,54,52,55,53,53,54,55,53,53
53,54,52,54,55,52,55,52,55,52,54,54,53,55,55,54,54,55,53,55,24,46,24,46,24,24,24,24,-1073741776,-1073741774,-1073741774,46,46,-1073741776,-1073741776,-1073741776,24,46,-1073741774,-1073741774,-1073741776,46,24,-1073741776,-1073741774,-1073741774,46,24,-1073741800,-1073741800,-1073741800,-1073741800,53,37,53,52,53,52,54,54,54,32,41,1610612784,32,-1610612690,32,33,33,33,33,33,33,-1610612688,1610612784,33,33,33,33,33,52,53,55,55,52,53,52,53,53,54,55,53,53,54,54,54
52,52,54,53,54,52,55,55,54,53,53,52,52,55,55,55,53,52,52,52,-1610612712,-1610612690,46,24,46,46,46,24,50,48,48,24,46,48,48,50,24,24,48,50,50,24,46,50,50,48,24,24,-1073741778,-1073741778,-1610612712,-1610612690,55,36,53,54,54,54,54,54,55,55,-1610612712,1610612786,-1610612688,-1610612712,52,33,34,34,34,34,33,-1610612686,1610612786,33,34,34,34,33,54,52,55,53,53,54,55,53,53,55,55,54,52,53,54,52
54,55,55,52,53,54,52,53,53,53,55,52,55,53,55,55,52,54,55,52,-1610612690,-1610612690,-1,-1,-1,-1,-1610612686,1610612760,-1073741766,-1073741768,-1073741766,-1610612680,1610612794,-1073741768,-1073741766,-1073741766,1610612760,1610612760,-1073741766,-1073741766,-1073741766,-1610612678,1610612792,-1073741768,-1073741768,-1073741768,1610612782,1610612786,52,54,-1610612712,-1610612690,55,36,55,54,55,53,54,52,54,52,-1610612690,41,-1610612688,-1610612690,53,33,34,34,34,34,33,-1610612686,1610612784,33,33,33,34,33,52,54,52,54,54,55,52,55,54,55,52,54,54,53,52,52
54,52,53,52,53,55,53,53,54,54,55,55,54,53,53,53,55,55,55,55,-1610612712,-1610612712,-1,-1,-1,-1,-1610612688,1610612760,24,46,24,-1610612678,1610612792,24,46,46,1610612760,1610612782,46,24,24,-1610612680,1610612792,46,24,24,1610612782,1610612784,52,52,-1610612712,-1610612690,54,35,54,52,55,53,54,52,53,53,-1610612690,1610612786,-1610612688,-1610612690,37,33,34,34,34,34,33,-1610612688,-1610612690,-1073741767,35,33,34,33,55,54,52,55,52,52,53,52,55,52,55,52,55,54,54,55
55,54,52,53,52,53,54,53,55,52,53,53,52,52,55,52,52,52,54,52,-1610612712,-1610612690,-1,-1,-1,-1,-1610612688,1610612782,-1073741766,-1073741768,-1073741768,-1610612678,1610612794,-1073741768,-1073741766,-1073741768,1610612782,1610612782,-1073741766,-1073741768,-1073741768,-1610612680,1610612792,-1073741766,-1073741768,-1073741768,1610612782,1610612784,52,54,-1610612690,-1610612712,55,36,54,52,55,54,54,55,53,55,-1610612712,1610612784,-1610612688,-1610612712,38,33,34,34,34,34,33,-1610612688,-1610612712,-1610612712,35,33,34,33,53,54,54,55,55,52,54,55,54,53,54,54,52,54,54,54
53,53,54,55,54,52,53,55,52,55,52,52,55,52,54,53,54,55,54,53,-1610612690,-1610612690,-1,-1,-1,-1,-1610612688,1610612760,46,46,24,-1610612678,1610612792,24,24,46,1610612782,1610612760,24,46,24,-1610612680,1610612792,46,46,24,1610612782,1610612784,54,52,-1610612690,-1610612690,53,36,54,53,55,54,55,52,55,35,-1610612690,1610612786,-1610612688,-1610612712,36,33,34,34,34,34,33,-1610612686,-1610612712,-1610612690,36,33,34,33,54,54,53,53,55,52,54,52,53,55,53,55,55,54,52,54
55,53,53,52,53,55,52,52,55,55,55,52,53,53,55,55,54,55,54,52,-1610612690,-1610612690,-1,-1,-1,-1,-1610612686,1610612760,-1073741768,-1073741766,-1073741766,-1610612678,1610612792,-1073741766,-1073741768,-1073741766,1610612760,1610612760,-1073741768,-1073741766,-1073741766,-1610612680,1610612794,-1073741768,-1073741768,-1073741768,1610612782,1610612786,55,54,-1610612712,-1610612690,54,38,52,55,54,55,54,52,55,37,-1610612712,1610612786,-1610612686,-1610612712,37,33,34,34,34,34,33,-1610612686,-1610612690,59,38,33,34,33,54,54,52,53,52,52,52,54,55,54,55,54,55,53,54,52
52,52,54,52,52,53,54,52,54,53,52,53,54,54,55,55,53,52,54,53,-1610612712,-1610612690,-1,-1,-1,-1,-1610612686,1610612782,46,46,46,-1610612680,1610612794,46,24,46,1610612782,1610612782,46,24,46,-1610612678,1610612794,24,46,24,1610612760,1610612784,55,55,-1610612712,-1610612690,52,38,54,52,52,53,54,53,55,35,-1610612690,1610612786,-1610612686,-1610612712,35,33,34,34,34,34,33,-1610612688,1610612786,33,33,33,34,33,55,55,54,52,53,54,55,55,55,54,53,55,54,53,54,52
55,55,52,52,54,52,52,53,54,54,53,52,53,55,55,53,55,52,53,55,-1610612690,-1610612690,-1,-1,-1,-1,-1610612686,1610612760,-1073741768,-1073741768,-1073741766,1610612782,1610612782,-1073741766,-1073741766,-1073741768,1610612760,1610612782,-1073741766,-1073741768,-1073741766,1610612782,1610612782,-1073741766,-1073741768,-1073741766,1610612782,1610612784,53,52,-1610612712,-1610612690,55,35,52,55,52,53,52,54,53,38,-1610612712,1610612786,-1610612688,-1610612690,35,33,34,34,34,34,33,-1610612688,1610612784,33,34,34,34,33,53,55,54,54,54,55,55,55,54,52,53,52,53,54,54,54
54,53,55,54,53,54,54,55,53,53,55,52,55,52,53,52,55,53,53,52,-1610612690,-1610612712,-1,-1,-1,-1,-1610612688,48,48,48,50,50,50,50,48,50,48,50,48,48,50,48,50,48,50,48,48,1610612784,53,53,-1610612712,-1610612690,54,35,55,55,54,55,52,55,54,37,-1610612712,1610612786,-1610612688,-1610612712,37,33,33,33,33,33,33,-1610612686,1610612786,33,33,33,33,33,53,54,52,54,53,54,54,52,52,54,52,52,55,55,55,53
53,52,55,54,55,53,55,54,52,52,54,54,52,54,55,52,53,52,53,55,57,57,-1,-1,-1,-1,54,53,55,52,53,55,52,53,53,55,55,53,52,55,55,52,52,55,54,52,55,52,52,55,1610612760,1610612760,52,36,38,37,38,38,38,36,37,37,-1610612712,1610612784,-1610612688,-1610612690,36,36,37,38,38,37,38,-1610612686,1610612786,35,35,35,35,54,55,53,52,54,55,52,54,55,52,55,54,55,54,54,55,52
54,53,53,52,55,52,53,53,-1073741776,-1073741774,-1073741774,-1073741774,-1073741774,-1073741774,-1073741776,-1073741776,-1073741774,-1073741776,-1073741774,-1073741776,-1073741767,-1073741765,-1073741776,-1073741776,-1073741774,-1073741776,-1073741774,-1073741774,-1073741774,-1073741776,-1073741776,-1073741776,-1073741774,-1073741774,-1073741774,-1073741774,-1073741776,-1073741776,-1073741776,-1073741776,-1073741774,-1073741776,-1073741774,-1073741774,-1073741774,-1073741774,-1073741774,-1073741776,-1073741774,-1073741776,46,24,-1073741774,-1073741774,-1073741774,-1073741774,-1073741774,-1073741774,-1073741774,-1073741776,-1073741774,-1073741774,-1073741765,-1073741765,-1610612690,1610612793,-1073741774,-1073741776,-1073741774,-1073741774,-1073741776,-1073741774,-1073741774,24,24,-1073741776,-1073741776,-1073741776,-1073741776,-1073741776,53,54,53,53,52,54,54,54,52,54,54,54,54,54,53,55
52,54,54,55,54,54,55,55,24,56,58,24,56,58,24,56,58,46,58,56,24,56,58,24,58,58,24,58,58,24,56,56,24,58,58,24,58,58,46,58,56,24,58,58,46,58,56,46,58,58,46,56,58,46,56,56,24,56,56,24,56,56,24,-1610612712,-1610612690,1610612795,58,56,24,58,58,24,56,56,46,58,56,24,58,56,53,55,52,54,54,53,55,54,53,52,54,52,53,53,52,52
55,52,54,52,52,52,54,53,46,-1073741766,-1073741766,46,-1073741766,-1073741766,24,-1073741768,-1073741768,46,-1073741768,-1073741766,24,-1073741766,-1073741768,24,-1073741766,-1073741766,46,-1073741766,-1073741766,24,-1073741766,-1073741766,24,-1073741768,-1073741766,24,-1073741766,-1073741766,46,-1073741768,-1073741768,46,-1073741768,-1073741768,24,-1073741766,-1073741766,24,-1073741768,-1073741766,24,-1073741768,-1073741766,24,-1073741768,-1073741766,46,-1073741768,-1073741766,46,-1073741766,-1073741768,-1610612677,-1610612690,24,-1610612712,-1073741768,-1073741766,24,-1073741768,-1073741768,24,-1073741768,-1073741768,24,-1073741768,-1073741766,46,-1073741768,-1073741766,52,55,53,55,54,53,53,54,53,54,53,53,55,54,52,53
52,53,52,52,53,52,55,52,50,48,48,50,48,50,50,50,48,50,48,50,50,48,50,48,50,48,50,48,50,48,48,50,50,50,50,48,48,48,50,50,48,50,50,50,50,48,48,48,48,48,50,48,48,48,50,48,50,50,50,50,48,50,-1610612679,-1610612712,59,57,48,48,48,48,50,50,50,48,50,48,48,48,48,48,53,54,52,53,53,52,53,54,54,54,54,52,55,53,54,54
54,53,55,53,55,54,55,52,54,54,54,52,55,54,53,52,54,55,55,54,52,55,52,55,52,53,53,54,55,54,54,54,53,55,54,53,54,52,55,53,52,54,55,53,55,54,54,55,54,55,53,53,54,37,35,36,36,37,37,35,37,38,-1610612712,1610612794,-1610612680,-1610612712,38,33,33,33,33,33,33,55,55,53,53,54,53,53,53,53,52,55,55,55,55,55,52,54,52,54,53,55,53,53
55,55,53,55,52,52,55,55,53,54,54,54,53,52,53,55,53,54,52,55,54,52,54,54,54,54,55,54,52,52,53,54,52,54,52,54,53,53,54,55,55,54,52,53,55,52,55,52,29,54,55,29,54,38,29,38,36,29,37,36,29,35,-1610612712,1610612792,-1610612678,-1610612712,38,33,34,34,34,34,34,54,52,55,53,53,54,52,52,52,55,52,53,53,54,52,55,54,54,52,53,52,53,52
52,53,52,54,55,53,54,55,55,53,52,53,54,52,53,54,53,53,53,54,55,53,55,55,52,52,52,55,54,54,53,55,54,52,55,54,53,53,52,54,53,53,52,53,52,55,55,53,55,55,55,55,52,36,35,38,38,35,37,37,35,38,-1610612690,-1610612690,-1610612712,-1610612712,38,33,34,34,34,34,34,55,52,53,52,53,54,55,55,55,53,54,55,53,54,52,55,52,54,52,52,54,52,53
55,53,52,53,54,55,53,54,53,53,54,54,52,55,55,52,54,53,55,53,53,54,53,53,55,53,55,55,53,53,53,52,53,52,53,54,55,52,52,54,55,55,55,54,53,52,52,54,55,52,52,53,54,37,38,38,37,36,35,38,35,36,-1610612690,1610612794,-1610612680,-1610612712,36,33,34,34,34,34,34,54,55,52,52,52,54,54,55,52,53,54,55,52,53,55,54,55,52,55,55,54,55,54
52,54,53,54,54,55,54,55,52,53,55,55,55,53,52,52,55,52,53,52,55,55,55,54,54,53,54,54,52,52,54,52,52,53,53,54,55,52,54,54,54,52,54,53,53,52,55,52,29,54,54,29,55,36,29,35,37,29,38,37,29,36,-1610612690,1610612794,-1610612680,-1610612712,38,33,34,34,34,34,34,52,52,55,53,52,54,55,52,52,54,52,52,55,52,55,54,52,53,55,53,54,55,55
54,54,53,55,54,54,55,55,54,54,55,54,53,54,52,53,52,52,53,55,54,53,54,55,53,53,52,55,52,53,55,52,52,54,53,53,54,52,55,52,54,54,52,55,55,52,53,55,53,54,53,53,53,36,35,36,35,37,38,37,37,37,-1610612712,-1610612690,-1610612712,-1610612712,35,33,34,34,34,34,34,55,55,53,53,55,54,54,54,54,54,52,52,52,53,52,53,54,55,53,52,53,54,54
55,55,53,55,52,54,55,53,53,53,55,55,53,52,54,55,55,52,52,52,53,54,54,55,52,55,52,52,53,55,54,53,53,55,52,55,55,52,54,55,53,53,54,52,52,52,54,52,52,55,53,52,52,37,37,37,35,35,37,36,36,38,-1610612712,1610612794,-1610612680,-1610612690,35,33,34,34,34,34,34,55,55,53,52,52,54,53,55,53,53,54,53,53,53,52,52,53,55,54,55,53,55,55
53,55,52,54,55,52,55,52,52,52,53,54,54,54,52,55,55,53,53,54,54,54,52,54,55,55,54,53,52,53,55,53,55,55,54,52,54,53,53,55,54,54,54,52,53,53,54,53,29,53,52,29,55,36,29,38,35,29,38,36,29,36,-1610612690,1610612792,-1610612680,-1610612690,37,33,34,34,34,34,34,52,54,55,54,55,52,52,52,53,53,52,54,54,52,52,55,52,55,54,53,52,54,55
55,55,55,53,54,52,54,52,52,55,53,54,55,54,55,54,54,55,54,53,52,52,53,53,55,55,55,53,52,55,54,55,52,53,53,55,53,53,52,52,53,54,52,55,54,54,52,55,55,54,55,54,54,36,36,37,35,37,36,35,37,36,-1610612690,-1610612690,-1610612690,-1610612690,36,33,34,34,34,34,34,52,54,55,55,54,55,55,52,53,55,52,53,55,52,55,52,54,52,52,55,53,52,55
53,54,55,53,53,52,54,54,55,52,52,53,52,55,52,53,52,53,55,52,55,53,52,54,52,52,53,53,52,55,55,53,54,54,54,53,54,52,52,54,53,54,53,52,54,53,53,52,55,53,53,52,53,35,35,36,35,35,35,35,35,36,-1610612690,1610612792,-1610612678,-1610612712,38,33,34,34,34,34,34,55,52,52,54,53,55,54,55,54,54,55,54,54,54,54,52,54,54,52,55,54,53,53
54,53,55,55,53,52,53,54,54,53,54,54,53,55,54,53,52,53,52,52,55,53,52,55,55,55,55,52,54,53,54,55,53,54,52,54,54,52,52,54,54,54,55,52,54,53,52,54,55,53,54,55,52,36,37,36,36,38,35,35,37,38,-1610612712,1610612792,-1610612678,-1610612690,35,33,34,34,34,34,34,55,52,55,55,53,55,54,54,54,54,53,52,53,55,53,55,53,53,54,52,53,52,54
55,53,54,55,53,55,52,53,55,54,53,53,53,55,52,52,52,52,54,54,54,52,53,55,55,54,53,52,52,55,54,54,52,54,54,53,52,55,54,52,53,53,54,53,54,53,55,55,55,52,54,53,53,54,52,52,55,32,-1073741765,-1073741765,-1073741767,-1073741767,-1610612712,-1610612690,-1610612690,-1610612690,-1073741767,-1073741765,-1073741765,-1073741767,41,55,55,54,54,52,53,55,55,55,52,54,54,54,52,53,53,53,52,54,52,52,55,52,53,55
53,54,55,54,53,54,52,53,53,52,55,54,52,54,53,54,52,54,55,54,55,55,54,55,55,52,54,54,54,52,55,53,52,54,53,52,55,53,53,55,52,53,54,52,54,55,55,54,55,54,55,54,55,52,55,54,53,39,51,49,-1610612680,-1610612690,-1610612690,-1610612690,-1610612712,-1610612712,-1610612690,1610612794,49,51,39,55,54,54,54,53,55,54,55,52,52,52,52,55,55,52,52,53,55,55,53,55,52,55,52,54
55,54,52,55,53,54,54,52,52,55,55,55,52,55,55,55,53,55,55,55,55,52,53,53,55,55,55,54,52,54,54,54,54,52,54,54,53,55,53,55,54,54,53,54,53,55,53,53,52,53,53,53,54,54,54,52,52,32,49,51,-1610612678,-1610612712,-1610612690,-1610612690,-1610612690,-1610612712,-1610612712,1610612794,49,51,32,52,53,52,53,54,53,53,55,54,55,54,52,55,54,53,53,53,54,52,52,54,53,52,53,52
53,54,52,55,55,53,53,53,55,53,52,54,54,55,55,55,55,52,55,53,52,53,55,55,54,52,55,54,55,55,54,55,52,53,53,53,55,53,55,52,54,52,55,52,55,52,54,53,52,54,52,55,52,55,52,53,52,39,49,51,-1610612678,1610612792,-1610612680,-1610612690,-1610612690,1610612794,-1610612680,1610612792,49,51,39,53,53,52,53,55,52,55,55,53,53,54,54,55,54,52,54,54,55,53,52,54,54,54,55,52
52,53,53,53,54,53,54,53,55,54,55,53,55,52,54,53,55,53,53,55,55,55,55,55,52,52,54,54,53,52,53,52,52,53,52,54,52,53,55,52,52,52,53,53,55,52,53,55,53,54,55,54,54,52,54,54,55,40,51,51,-1610612680,1610612794,-1610612678,-1610612712,-1610612712,1610612792,-1610612678,1610612794,51,49,32,54,52,53,52,52,55,53,54,54,55,53,53,52,54,52,52,53,55,53,55,52,52,52,55,54
53,52,55,55,55,54,52,53,53,55,52,54,55,54,53,54,55,54,52,55,53,52,53,52,53,52,55,53,54,54,54,52,55,53,54,52,52,55,52,53,55,54,55,54,54,54,53,54,55,52,53,52,54,54,52,53,53,41,51,51,-1610612678,-1610612690,-1610612712,1610612784,-1610612688,-1610612690,-1610612712,1610612792,49,49,39,54,52,53,53,54,55,52,53,54,55,52,55,53,54,53,55,53,53,52,53,52,52,55,52,55
53,53,54,52,53,53,54,54,55,52,53,52,55,53,55,53,52,54,55,52,52,55,54,52,55,54,55,54,53,53,54,52,52,54,54,54,54,55,53,52,52,54,54,54,52,52,52,55,54,52,53,53,55,55,54,54,54,39,-1610612690,1610612794,-1610612680,1610612792,-1610612678,1610612784,-1610612688,1610612792,-1610612680,1610612794,-1610612680,-1610612690,39,54,55,54,53,54,52,53,53,54,55,52,54,53,54,52,53,54,55,52,52,55,53,52,55,54
55,53,55,54,53,52,54,55,52,52,55,52,55,54,52,52,54,53,55,53,53,53,55,52,54,53,54,55,55,52,54,53,52,54,52,53,54,53,52,55,55,55,52,52,53,54,52,54,55,54,52,53,55,53,52,55,52,40,-1610612690,1610612794,-1610612680,1610612794,-1610612678,1610612784,-1610612686,1610612792,-1610612680,1610612794,-1610612680,-1610612712,39,53,53,53,53,54,53,55,54,55,52,52,53,55,55,53,52,52,54,52,54,52,55,54,54,55
52,55,53,54,53,53,52,55,52,52,52,54,54,53,55,52,52,54,54,55,52,53,53,53,52,54,55,52,52,55,54,55,55,53,52,54,53,55,52,55,52,54,53,54,55,55,55,54,53,52,54,53,54,54,54,55,54,39,-1610612690,1610612794,-1610612680,-1610612690,-1610612690,1610612784,-1610612688,-1610612712,-1610612690,1610612794,-1610612678,-1610612712,40,52,53,55,52,55,53,53,53,52,54,52,55,54,54,52,53,52,53,53,53,53,53,55,52,55
55,53,54,53,54,54,54,53,52,55,54,55,54,54,53,55,54,53,52,55,52,54,53,53,53,53,52,52,52,55,53,55,55,54,52,52,55,55,53,52,53,55,53,52,54,55,55,52,54,52,55,53,52,54,55,55,55,39,-1610612712,1610612794,-1610612678,1610612794,-1610612678,1610612786,-1610612686,1610612792,-1610612680,1610612792,-1610612680,-1610612690,41,52,55,53,55,52,54,55,52,53,54,55,53,55,54,53,53,52,55,54,53,55,53,53,53,55
55,54,54,54,53,54,55,55,53,55,52,54,54,53,55,55,52,52,53,53,53,53,52,54,53,55,55,52,54,52,53,52,54,53,55,52,54,54,52,52,55,53,52,55,53,53,53,54,52,55,54,52,54,55,54,54,55,32,-1610612690,1610612794,-1610612680,1610612794,-1610612680,1610612786,-1610612688,1610612792,-1610612680,1610612792,-1610612680,-1610612690,32,53,55,54,54,55,52,53,54,54,53,53,54,53,55,54,53,53,52,53,52,55,53,55,53,54
54,54,53,53,52,53,55,55,52,53,54,52,54,53,54,52,53,52,53,55,52,54,54,55,52,54,55,52,54,52,55,54,52,53,54,52,55,53,55,53,55,52,52,52,52,54,53,52,54,52,55,52,53,53,53,52,55,32,-1610612712,1610612792,-1610612678,-1610612690,-1610612712,1610612784,-1610612686,-1610612712,-1610612712,1610612794,-1610612678,-1610612690,41,52,55,52,53,54,52,52,53,54,52,55,54,54,52,53,52,52,53,55,52,53,52,52,54,55
53,55,53,54,53,53,53,55,52,54,52,52,53,53,55,54,55,55,53,54,54,54,54,52,52,54,52,54,52,53,54,52,54,53,52,54,52,55,55,52,52,55,55,52,54,52,55,53,54,54,54,52,54,55,52,53,53,39,-1610612712,1610612794,-1610612678,1610612794,-1610612678,1610612784,-1610612688,1610612792,-1610612680,1610612794,-1610612680,-1610612712,39,52,53,55,53,54,53,53,53,52,53,52,53,52,53,52,54,54,53,53,53,52,55,55,55,52
52,52,52,54,55,54,53,52,53,52,55,54,52,55,53,53,53,52,55,55,53,55,52,53,54,55,52,55,53,55,54,54,54,53,52,52,55,55,54,52,55,53,55,53,55,55,52,52,52,55,55,53,54,54,53,52,55,41,-1610612690,1610612794,-1610612678,1610612792,-1610612678,1610612784,-1610612688,1610612794,-1610612678,1610612792,-1610612680,-1610612690,32,55,55,53,52,55,55,52,54,55,52,54,53,53,52,52,54,53,52,52,55,53,52,54,55,53
54,54,54,55,55,54,53,55,53,54,55,55,53,54,55,55,55,55,55,52,55,54,55,52,53,55,53,53,53,53,54,54,52,54,55,54,54,54,52,55,53,52,53,54,52,55,55,55,54,54,54,52,54,53,54,53,55,32,-1610612712,1610612794,-1610612678,-1610612690,-1610612690,1610612784,-1610612686,-1610612690,-1610612712,1610612794,-1610612678,-1610612712,41,52,53,52,55,53,53,55,52,55,53,55,54,55,54,52,55,53,52,54,55,54,52,54,53,53
55,52,54,54,54,55,54,55,53,54,53,55,52,54,53,54,52,52,53,54,53,54,55,52,54,54,53,52,52,53,53,52,52,53,53,53,53,53,55,52,54,52,53,53,55,55,54,55,53,53,52,54,52,53,52,54,55,39,-1610612690,1610612794,-1610612678,1610612792,-1610612680,1610612784,-1610612688,1610612792,-1610612680,1610612792,-1610612680,-1610612690,39,52,53,54,54,54,52,53,55,52,53,52,53,52,52,54,52,54,53,54,54,53,52,53,53,52
